108.61,-79.092,4.5185e-08,85.321,-13.485,117.35,-4.25,-35.845,-83.419,4.6374e-08,87.141,20.582,-116.6,-4.0999,-165.27,-88.884,4.5215e-08,88.075,-4.4741,118.1,-4.25,100.57,-90.606,2.9453e-08,79.414,-11.425,137.1,-16.425,162.27,-90.607,2.4959e-08,88.075,2.8024,164.96,-7.7,67.199,-92.456,4.6394e-08,88.075,14.625,-117.2,-4.1,-83.885,-94.274,5.5483e-08,88.075,1.5992,111.98,-3.4501,-3.937,-94.879,5.1987e-08,-74.59,7.0136,129.15,-6.5751,142.55,-94.882,3.0431e-08,75.727,11.062,135.3,-16.925,-136.63,-95.136,3.0345e-08,79.821,-11.205,-134.95,-15.125,-82.991,-95.257,2.9453e-08,-70.762,-15.697,137.05,-16.375,-152.85,-95.319,3.0366e-08,88.014,-1.6395,-135.05,-15.075,134.19,-95.323,6.1677e-08,-40.393,6.0888,167.52,-3.1001,9.36,-95.513,3.596e-08,82.685,5.4586,164.98,-5.3001,-169.85,-95.667,5.1974e-08,87.016,-4.3164,129.2,-6.5751,1.8513e-08,-2.263e-08,1.5
179.74,-73.483,4.3752e-08,66.552,4.345,113.41,-4.4,8.766,-77.824,4.4976e-08,67.243,4.2568,-112.75,-4.25,8.551,-77.831,4.4976e-08,-66.281,4.4516,112.73,-4.25,134.41,-81.32,4.3979e-08,66.704,-3.6287,113.5,-8.625,-168.54,-82.225,4.6206e-08,-68.883,3.4957,-112.12,-4.15,2.897,-83.735,2.7209e-08,50.262,-4.3972,132.05,-17.825,18.245,-84.026,4.4996e-08,104.93,4.2615,118.1,-4.25,160.59,-84.246,7.6129e-08,76.791,2.5417,103.17,-2.5,164.17,-84.651,2.6862e-08,136.85,7.0528,165.01,-7.1501,-3.848,-84.67,2.4742e-08,104.93,7.7403,164.98,-7.7499,-25.837,-85.383,4.5193e-08,67.345,-3.646,-112.8,-8.275,-165.29,-85.418,2.7196e-08,50.262,-4.2512,132.05,-17.725,-40.092,-85.952,4.5206e-08,-68.138,-2.4717,112.85,-8.675,91.605,-86.55,7.0036e-08,34.889,2.6808,145.09,-2.7499,-109.75,-87.598,4.6175e-08,104.93,4.0841,-117.24,-4.1499,1,-2.263e-08,1.5
-108.63,-72.221,4.646e-08,120.35,4.1859,120.23,-4.1,98.832,-75.211,4.254e-08,70.682,4.4947,109.26,-4.5,147.07,-76.029,4.7614e-08,119.47,4.0859,-119.44,-4,146.38,-76.034,4.7615e-08,-121.22,5.0414,119.42,-4,-104.1,-79.902,4.3797e-08,71.312,4.3337,-108.73,-4.4,-105,-79.937,4.3798e-08,-69.859,5.4482,108.69,-4.35,0.345,-81.896,2.9539e-08,150.02,6.4381,164.99,-6.4998,47.981,-83.091,4.2774e-08,70.821,-3.7313,109.35,-8.875,47.606,-84.676,4.506e-08,-72.886,3.9492,-108.18,-4.2501,9.911,-85.723,2.6394e-08,133.03,7.2899,164.99,-7.2499,10.602,-85.76,4.652e-08,115.02,4.1495,121.89,-4.1,3.898,-86.213,7.5439e-08,79.318,2.4917,100.72,-2.55,28.322,-86.888,6.1763e-08,150.02,3.0675,31.521,-3.1,-78.07,-86.962,4.2742e-08,70.74,-5.2142,109.3,-7.725,-120.16,-87.024,2.625e-08,57.739,-4.8336,-124.15,-17.525,2,-2.263e-08,1.5
52.484,-78.89,5.0546e-08,127.53,3.8539,127.45,-3.75,179.4,-79.619,5.0607e-08,-83.719,-27.726,127.46,-3.8001,-51.152,-79.886,3.2516e-08,157.38,5.8645,165,-5.9,163.2,-81.367,6.1189e-08,147.98,3.2618,31.521,-3.1,99.842,-83.81,4.8286e-08,128.65,3.9921,121.91,-3.95,97.404,-84.647,4.9351e-08,-126.87,2.4554,121.91,-3.8999,143.69,-84.745,7.8021e-08,131.84,2.727,48.117,-2.4,-130.42,-84.815,5.0546e-08,127.41,3.7505,127.56,-3.8,-146.78,-86.027,5.0549e-08,128.65,3.7353,127.05,-3.8001,-53.635,-86.437,2.8968e-08,147.98,6.637,164.97,-6.6001,-85.028,-86.69,6.1549e-08,147.9,9.2498,31.35,3.1424,-57.55,-87.379,6.1224e-08,146.42,3.2475,29.769,-3.1,6.438,-88.374,4.9423e-08,128.65,3.9266,-120.79,-3.85,-14.049,-88.91,4.6069e-08,127.41,4.156,136.08,-4.15,72.615,-89.093,4.7535e-08,112.37,4.0615,127.54,-4,3,-2.263e-08,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2.263e-08,1.5
59.685,-48.257,5.2104e-09,0.0041767,39.807,179.98,-39.8,68.259,-50.839,5.3786e-09,-18.428,38.308,-161.56,-38.35,24.59,-52.932,8.0609e-09,-179.94,24.423,-179.98,-24.45,95.575,-54.163,8.1706e-09,-169.73,24.077,-169.69,-24.1,149.49,-62.854,1.4401e-08,0.081119,13.368,179.97,-13.4,-89.236,-63.333,1.4463e-08,-5.4545,13.284,-174.56,-13.35,35.267,-64.684,1.7663e-08,179.74,10.749,179.97,-10.9,-143.51,-69.245,2.9543e-08,-0.085374,6.351,-0.010945,-6.5,8.278,-69.459,2.9573e-08,-2.5224,6.6827,-2.6128,-6.45,51.554,-70.18,3.2859e-08,-180,5.386,-0.00018154,-5.85,-153.77,-70.371,3.2886e-08,-177.79,6.2216,-2.3441,-5.8,44.102,-73.087,5.0956e-08,128.1,3.7577,128.05,-3.75,21.548,-73.147,7.8097e-09,0.0099994,56.31,179.95,68.199,39.859,-73.961,5.064e-08,137.67,3.748,137.68,-3.8001,44.528,-74.012,1.0135e-08,-180,36.802,180,68.199,5,-2.263e-08,1.5
148,-43.914,3.4024e-09,-0.65908,74.569,-180,-78.65,-123.34,-55.777,1.118e-08,179.96,17.369,179.96,-17.35,-20.049,-56.501,1.126e-08,-172.28,17.27,-173.38,-17.2,140.18,-63.877,1.1269e-08,-61.85,40.307,-172.91,-17.2,82.042,-66.203,2.0945e-08,179.97,9.0502,179.99,-9.2,64.765,-68.911,2.7591e-08,-2.7326,6.9901,-177.15,-6.9001,-167.31,-69.062,2.6236e-08,-43.777,29.919,-0.0070387,-7.3,-18.727,-69.606,2.6269e-08,-33.938,-23.015,-2.9307,-7.3,104.94,-70.771,6.7361e-08,67.235,2.8267,67.258,-2.85,66.347,-71.024,3.6176e-08,-179.78,5.232,-0.036054,-5.3,-136.66,-71.197,3.62e-08,-178.03,5.2061,-2.1451,-5.3,118.72,-71.647,1.0152e-07,75.113,1.866,75.166,-1.9,31.419,-72.043,4.2036e-08,166.22,4.5526,166.15,-4.5501,-139.06,-73.914,1.1358e-08,168.68,17.053,170.04,-17.1,85.005,-74.116,2.8883e-08,0.086812,6.6107,0.075508,-6.65,6,-2.263e-08,1.5
-90.752,-42.201,4.2717e-09,180,51.34,0,-51.34,-99.636,-46.428,4.4752e-09,-153.47,48.179,-26.595,-48.2,14.334,-50.76,5.2104e-09,180,39.807,179.98,-39.8,41.021,-53.466,5.3786e-09,-161.57,38.308,-161.56,-38.35,154.43,-61.915,2.2926e-08,-0.011269,8.386,-0.0088963,-8.35,-61.162,-62.173,2.2965e-08,-3.3306,8.3537,-3.3948,-8.35,-8.765,-63.091,1.4401e-08,179.92,13.368,179.97,-13.4,109.41,-63.709,1.4463e-08,-174.55,13.284,-174.56,-13.35,145.09,-67.453,2.4247e-08,0.17668,7.9171,0.1262,-7.9,-104.34,-67.551,2.4247e-08,0.023612,7.9172,179.98,-7.8999,42.273,-67.753,2.4284e-08,-3.203,7.8883,-176.84,-7.9001,-0.467,-69.354,2.9543e-08,-179.91,6.351,-0.010945,-6.5,151.98,-69.53,2.9573e-08,-177.48,6.6827,-2.6128,-6.45,127.77,-72.587,2.4247e-08,179.9,7.9516,179.98,-7.8999,-113.69,-73.053,2.5569e-08,0.16314,7.5661,179.89,-7.45,7,-2.263e-08,1.5
-174.39,-46.326,6.8685e-09,180,29.055,0,-29.055,-113.34,-47.815,6.9969e-09,-167.51,28.494,-12.567,-28.45,50.093,-52.461,8.0609e-09,-180,24.443,-179.98,-24.45,130.54,-53.494,8.1706e-09,-169.7,24.09,-169.69,-24.1,121.16,-60.515,1.9632e-08,-0.042132,9.749,-0.022175,-9.8,-100.32,-60.818,1.9677e-08,-3.9703,9.778,-3.932,-9.75,63.812,-64.786,1.7663e-08,179.96,10.862,179.97,-10.9,-165.76,-65.259,1.7713e-08,-175.56,10.861,-175.63,-10.85,-133.14,-66.194,2.0948e-08,0.073542,9.1883,179.96,-9.15,111.56,-66.217,2.0948e-08,0.26588,9.1881,0.12661,-9.15,8.314,-66.425,2.0991e-08,-3.753,9.1303,-176.34,-9.1501,13.745,-70.315,3.2859e-08,-180,5.7341,-0.00018154,-5.85,168.96,-70.474,3.2886e-08,-177.69,5.9055,-2.3441,-5.8,-143,-71.842,2.2267e-08,0.29686,8.5364,179.87,-8.6501,37.121,-71.843,2.2267e-08,0.29077,8.6514,0.12642,-8.6,8,-2.263e-08,1.5
71.217,-49.517,9.9176e-09,180,19.654,0,-19.654,168.57,-50.362,1.0007e-08,-171.89,19.492,-8.1455,-19.45,-134.2,-55.356,1.1183e-08,180,17.354,179.96,-17.35,-26.388,-55.957,1.1262e-08,-172.84,17.206,-172.91,-17.25,73.704,-58.855,1.6355e-08,0.097033,11.838,0.025535,-11.75,-155.96,-59.225,1.6409e-08,-4.6954,11.648,-4.7816,-11.75,-173.25,-64.582,1.7663e-08,0.11788,10.825,179.97,-10.9,63.491,-64.786,1.7664e-08,0.74846,10.824,0.17822,-10.9,-38.836,-64.857,1.7713e-08,-4.5153,10.872,-175.63,-10.85,111.5,-66.218,2.0948e-08,179.99,9.1222,179.99,-9.2,-109.98,-66.582,2.0991e-08,-176.11,9.0257,-176.49,-9.2499,-109.81,-66.605,2.0991e-08,-176.36,9.1902,-176.26,-9.1,176.29,-70.441,1.8975e-08,0.7381,10.007,179.84,-10.15,-3.355,-70.441,1.8975e-08,0.58395,10.467,0.12695,-10.05,24.996,-71.179,3.6179e-08,-179.91,5.2643,-0.036054,-5.3,9,-2.263e-08,1.5
