116.55,-78.564,4.8232e-08,85.627,20.486,123.72,-3.95,15.492,-81.122,5.1397e-08,86.803,-19.946,38.608,-3.75,39.573,-81.905,4.9351e-08,87.452,-11.858,-122.88,-3.9001,84.303,-85.702,4.8444e-08,87.805,-3.8888,123.85,-7.825,13.655,-88.291,4.8571e-08,77.181,-4.2886,123.7,7.8972,83.645,-89.717,5.183e-08,-80.501,-3.1925,38.3,3.725,-123.75,-90.066,4.5173e-08,85.466,-11.902,120.61,-4.25,-138.9,-90.27,4.8281e-08,79.742,31.036,120.61,-3.95,13.682,-91.335,4.9553e-08,-78.193,32.821,122.95,-7.925,-68.444,-91.79,3.3943e-08,81.565,-10.3,144.25,-14.175,-92.737,-92.068,5.4528e-08,88.075,7.4061,120.25,-3.5,172.32,-92.153,4.9375e-08,-86.426,24.413,120.65,-3.85,-49.252,-92.219,4.9679e-08,-84.329,-1.9131,122.85,7.7228,-49.373,-92.22,4.9679e-08,84.464,-1.8678,-122.85,7.6749,-99.968,-92.268,4.6186e-08,-86.886,-2.1033,120.64,-4.15,0,0,1.5
-32.921,-76.029,4.7614e-08,60.548,4.0355,-119.44,-4,-124.98,-77.694,5.4009e-08,143.56,3.4319,36.445,-3.55,78.097,-78.23,4.3092e-08,54.866,4.4296,120.64,-4.45,71.234,-79.615,4.6461e-08,60.065,4.1342,120.63,-4.1,39.905,-80.102,4.4193e-08,-57.284,3.1671,120.62,-4.35,173.46,-80.675,4.3157e-08,53.746,4.417,118.43,-4.45,130.69,-82.67,4.7616e-08,60.065,4.035,-118.84,-4,146.6,-83.015,4.4242e-08,-55.234,5.6013,118.41,-4.3,-57.332,-83.514,4.782e-08,60.661,-3.4446,-119.5,-7.8251,-40.685,-83.708,4.4247e-08,54.866,4.3469,-118.85,-4.2999,135.57,-84.005,4.0068e-08,47.49,4.7547,118.44,-4.8,-42.905,-85.179,4.7623e-08,-61.66,5.0306,120.62,-4,51.227,-85.315,5.401e-08,143.02,3.4316,36.044,-3.55,-145.5,-85.406,5.4204e-08,142.48,-2.6468,36.45,-7.325,-80.883,-85.781,4.5348e-08,-57.284,5.2408,-118.88,-4.2001,1,0,1.5
157.07,-67.879,4.1346e-08,60.908,4.6049,119.02,-4.65,40.4,-71.773,4.2513e-08,61.822,4.5002,-118.18,-4.5,-10.832,-72.73,4.9749e-08,126.22,3.8156,126.26,-3.85,-39.357,-74.509,4.1348e-08,60.462,4.6047,118.41,-4.65,111.12,-75.647,4.1573e-08,60.382,-4.3138,118.8,-8.625,-86.493,-75.766,4.3691e-08,-63.224,3.1516,-117.36,-4.4001,-45.086,-76.283,5.0829e-08,-126.51,4.5266,125.34,-3.75,-44.562,-76.284,5.0829e-08,125.31,3.8299,-125.37,-3.7499,-39.767,-77.688,4.1362e-08,62.592,4.6005,120.62,-4.65,41.923,-78.839,4.2514e-08,-61.121,4.5028,118.44,-4.5,152.13,-78.999,3.7977e-08,54.689,5.0288,118.43,-5.05,-0.52,-79.427,4.2734e-08,61.088,-4.2204,-117.85,-8.3749,-143.29,-79.62,4.2517e-08,62.592,4.4994,-118.88,-4.4999,171.74,-80.453,4.2528e-08,60.462,4.4972,-116.52,-4.5,-36.705,-80.953,4.1561e-08,61.064,-4.8356,119.1,-8.225,2,0,1.5
58.299,-73.365,5.1785e-08,129.36,3.6719,129.19,-3.7,-127.07,-74.956,5.1792e-08,71.575,-28.961,129.24,-3.7,62.965,-76.945,5.2824e-08,-130.22,1.8631,128.29,-3.65,-122.86,-80.668,5.1786e-08,128.65,3.6721,129.44,-3.7,-59.928,-81.242,5.2112e-08,129.35,6.9496,128.95,8.9316,133.3,-82.746,5.6183e-08,146.42,3.4218,36.038,-3.4,57.723,-83.003,5.2824e-08,128.65,3.6841,-128.22,-3.6001,-37.745,-83.177,3.8337e-08,157.38,4.9701,168.52,-5,-128.26,-83.847,3.8635e-08,157.38,4.9606,-165.6,-4.95,-44.436,-84.909,5.3144e-08,128.69,6.8535,-127.95,8.725,-4.232,-86.162,3.8831e-08,147.38,-3.0914,149.55,-12.375,-28.609,-87.795,3.4784e-08,147.98,5.5107,168.5,-5.5,-175.61,-87.944,3.8822e-08,147.51,-2.9835,149.5,-12.325,-153.49,-88.319,5.2852e-08,-126.87,4.7715,129.43,-3.6,110.18,-88.691,4.9493e-08,140.81,3.9192,120.65,-3.85,3,0,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1.5
-121.1,-55.282,1.0548e-08,0.048566,18.405,179.98,-18.45,-23.216,-56.127,1.0632e-08,-7.6623,18.252,-172.44,-18.3,-177.37,-57.532,1.3753e-08,179.71,13.94,179.96,-14.05,-59.775,-58.11,1.3818e-08,-172.79,14.099,-174.5,-13.95,-60.398,-58.157,1.3818e-08,-175.75,14.45,-174.08,-13.9,107.69,-65.922,2.029e-08,0.16356,9.5239,179.97,-9.45,-113.68,-66.241,2.0334e-08,-3.7866,9.4004,-176.18,-9.45,-39.098,-67.257,2.3587e-08,179.91,7.8713,179.99,-8.15,-39.116,-67.257,2.3587e-08,-0.2373,8.0106,-0.03955,-8.15,105.47,-67.528,2.3624e-08,-3.2968,8.2192,-3.2661,-8.1,165.32,-68.417,2.6893e-08,-179.78,7.4999,-0.014606,-7.1,-45.777,-68.653,2.6926e-08,-177.5,7.3593,-2.8866,-7.1,-48.094,-72.765,2.4909e-08,0.80723,7.6698,0.12614,-7.7,156.25,-73.815,2.8218e-08,178.81,6.6131,0.075532,-6.8,-26.615,-74.63,1.5216e-08,-180,36.802,-180,14.036,5,0,1.5
-7.499,-52.337,7.4618e-09,-15.164,32.38,-179.99,-26.55,53.914,-54.484,7.5809e-09,-47.088,31.782,-168.72,-26.1,-100.92,-59.335,1.7005e-08,-179.97,11.34,-179.99,-11.3,29.1,-59.795,1.7057e-08,-175.42,11.34,-175.43,-11.25,-175,-64.783,1.7068e-08,-12.039,65.695,-175.43,-11.25,-84.688,-66.336,2.0304e-08,-76.604,17.077,-0.040097,-9.45,56.123,-66.934,2.0346e-08,70.992,-16.732,-3.8417,-9.45,-11.785,-68.416,2.689e-08,-179.98,7.2382,-179.99,-7.1,-173.31,-69.439,3.0202e-08,-179.92,6.2953,-0.016437,-6.35,-20.984,-69.649,3.0232e-08,-177.64,6.258,-2.5822,-6.35,-123.3,-71.822,2.1656e-08,85.953,-8.8934,0.12652,-8.9,81.421,-73.035,2.161e-08,-5.9749e-06,8.8669,0.025304,-8.9,177.96,-74.753,3.1529e-08,179.6,6.1946,0.075421,-6.05,-56.424,-74.902,4.8169e-08,166.33,3.9987,-166.37,-3.95,148.27,-75.756,3.4854e-08,0.15476,5.4786,179.9,-5.5,6,0,1.5
-115.75,-43.063,4.7173e-09,0,45,180,-45,-107.49,-46.262,4.9024e-09,-21.806,42.852,-158.2,-42.9,55.232,-54.821,1.0548e-08,179.95,18.405,179.98,-18.45,158.76,-55.476,1.0632e-08,-172.34,18.252,-172.44,-18.3,-131.28,-59.213,1.7009e-08,-0.031467,11.317,-0.0472,-11.3,0.94,-59.566,1.7061e-08,-4.5627,11.25,-4.5852,-11.3,-141.55,-65.095,1.8319e-08,0.10174,10.405,0.12717,-10.6,-40.538,-65.949,2.029e-08,179.84,9.5239,179.97,-9.45,96.508,-66.349,2.0334e-08,-176.21,9.4004,-176.18,-9.45,106.57,-67.295,2.3587e-08,-179.76,8.0106,-0.03955,-8.15,-107.75,-67.506,2.3624e-08,-176.7,8.2192,-3.2661,-8.1,146.66,-69.556,3.0206e-08,0.041599,6.3206,179.98,-6.35,-60.246,-69.724,3.0235e-08,-2.5445,6.302,-177.46,-6.35,149.87,-70.739,1.9632e-08,0.1184,9.7659,0.12685,-9.8,40.147,-71.658,1.8319e-08,-7.9686e-06,10.485,0.025425,-10.5,7,0,1.5
178.01,-40.052,3.3356e-09,0,90,0,-90,162.87,-57.262,1.3753e-08,179.96,14.022,179.96,-14.05,162.87,-57.262,1.3753e-08,-0.0055085,14.022,-0.0055085,-14.05,-76.25,-57.735,1.3818e-08,-5.4887,13.988,-5.9323,-13.95,-76.276,-57.736,1.3818e-08,-174.5,14.038,-174.08,-13.9,152.54,-63.455,1.5051e-08,0.21535,12.809,0.17946,-12.8,164.68,-67.033,6.3549e-08,77.845,3.0176,77.882,-3,-4.773,-67.22,2.3587e-08,179.98,8.0804,179.99,-8.15,138.72,-67.549,2.3624e-08,-176.69,8.1596,-176.75,-8.1,129.28,-68.502,2.6893e-08,-179.96,7.2001,-0.014606,-7.1,129.28,-68.502,2.6893e-08,-0.015875,7.2001,-179.99,-7.1,-80.881,-68.688,2.6926e-08,-2.8177,7.1649,-177.12,-7.1,-80.889,-68.689,2.6926e-08,-177.21,7.1649,-2.8866,-7.1,94.931,-69.138,1.6355e-08,0.25024,11.794,0.17875,-11.75,-25.791,-70.04,1.5051e-08,-1.1953e-05,12.809,0.025637,-12.8,8,0,1.5
-115.75,-43.063,4.7173e-09,180,45,0,-45,-107.51,-46.267,4.9024e-09,-158.23,42.852,-21.829,-42.9,55.232,-54.821,1.0548e-08,-0.044458,18.405,-0.022229,-18.45,158.75,-55.479,1.0632e-08,-7.5786,18.252,-7.6026,-18.3,-131.28,-59.213,1.7008e-08,-179.99,11.317,-179.99,-11.3,0.92,-59.567,1.7061e-08,-175.42,11.3,-175.43,-11.25,43.652,-61.462,1.1822e-08,0.56304,16.243,0.2346,-16.45,8.577,-67.192,1.3107e-08,0.65145,14.724,0.23267,-14.75,106.6,-67.295,2.3587e-08,0.042836,8.0107,179.99,-8.15,-107.75,-67.505,2.3624e-08,-3.3742,8.2192,-176.75,-8.1,-133.54,-68.099,1.1822e-08,-2.3906e-05,16.364,0.026061,-16.4,21.437,-68.332,2.6893e-08,-179.99,7.1667,-179.99,-7.1,169.43,-68.618,2.6926e-08,-177.16,7.1432,-177.12,-7.1,146.66,-69.556,3.0206e-08,-179.97,6.3206,-0.016437,-6.35,-60.274,-69.726,3.0235e-08,-177.53,6.302,-2.5822,-6.35,9,0,1.5
